,Chapter,Words,Word_Count
1064,chapter 2,here,5
1065,chapter 2,am,8
1066,chapter 2,back,5
1067,chapter 2,again,5
1068,chapter 2,be,18
1069,chapter 2,happy,4
1070,chapter 2,yes,18
1071,chapter 2,replied,12
1072,chapter 2,how,3
1073,chapter 2,shall,5
1074,chapter 2,tell,4
1075,chapter 2,all,9
1076,chapter 2,good,6
1077,chapter 2,fortune,2
1078,chapter 2,has,13
1079,chapter 2,befallen,1
1080,chapter 2,god,2
1081,chapter 2,forgive,1
1082,chapter 2,said,31
1083,chapter 2,for,17
1084,chapter 2,rejoicing,1
1085,chapter 2,happiness,1
1086,chapter 2,derived,1
1087,chapter 2,misery,1
1088,chapter 2,others,2
1089,chapter 2,heaven,3
1090,chapter 2,knows,1
1091,chapter 2,seek,1
1092,chapter 2,it,37
1093,chapter 2,happened,1
1094,chapter 2,cannot,1
1095,chapter 2,pretend,1
1096,chapter 2,lament,1
1097,chapter 2,captain,11
1098,chapter 2,leclere,1
1099,chapter 2,is,32
1100,chapter 2,dead,1
1101,chapter 2,probable,1
1102,chapter 2,aid,1
1103,chapter 2,m,7
1104,chapter 2,morrel,6
1105,chapter 2,have,24
1106,chapter 2,place,2
1107,chapter 2,understand,1
1108,chapter 2,only,3
1109,chapter 2,imagine,1
1110,chapter 2,twenty,3
1111,chapter 2,hundred,4
1112,chapter 2,louis,1
1113,chapter 2,pay,4
1114,chapter 2,share,1
1115,chapter 2,profits,1
1116,chapter 2,more,4
1117,chapter 2,than,4
1118,chapter 2,poor,1
1119,chapter 2,sailor,2
1120,chapter 2,like,5
1121,chapter 2,hoped,1
1122,chapter 2,very,2
1123,chapter 2,fortunate,2
1124,chapter 2,first,4
1125,chapter 2,money,9
1126,chapter 2,touch,1
1127,chapter 2,mean,3
1128,chapter 2,garden,1
1129,chapter 2,plant,1
1130,chapter 2,honeysuckle,1
1131,chapter 2,nothing,7
1132,chapter 2,soon,3
1133,chapter 2,pass,2
1134,chapter 2,away,1
1135,chapter 2,man's,1
1136,chapter 2,strength,1
1137,chapter 2,failed,1
1138,chapter 2,backwards,1
1139,chapter 2,glass,2
1140,chapter 2,wine,6
1141,chapter 2,revive,1
1142,chapter 2,where,3
1143,chapter 2,keep,3
1144,chapter 2,your,16
1145,chapter 2,thanks,3
1146,chapter 2,need,2
1147,chapter 2,look,1
1148,chapter 2,want,4
1149,chapter 2,opened,1
1150,chapter 2,two,4
1151,chapter 2,or,4
1152,chapter 2,three,3
1153,chapter 2,cupboards,2
1154,chapter 2,use,3
1155,chapter 2,there,6
1156,chapter 2,turning,1
1157,chapter 2,alternately,1
1158,chapter 2,hollow,1
1159,chapter 2,cheeks,1
1160,chapter 2,empty,1
1161,chapter 2,wanted,2
1162,chapter 2,stammered,2
1163,chapter 2,wiping,1
1164,chapter 2,perspiration,1
1165,chapter 2,brow,1
1166,chapter 2,gave,1
1167,chapter 2,francs,4
1168,chapter 2,when,5
1169,chapter 2,months,2
1170,chapter 2,ago,1
1171,chapter 2,true,1
1172,chapter 2,forgot,1
1173,chapter 2,time,5
1174,chapter 2,little,5
1175,chapter 2,debt,1
1176,chapter 2,our,2
1177,chapter 2,neighbor,5
1178,chapter 2,caderousse,20
1179,chapter 2,reminded,1
1180,chapter 2,telling,1
1181,chapter 2,would,2
1182,chapter 2,paid,4
1183,chapter 2,lest,1
1184,chapter 2,might,3
1185,chapter 2,injury,1
1186,chapter 2,why,8
1187,chapter 2,cried,2
1188,chapter 2,forty,1
1189,chapter 2,owed,1
1190,chapter 2,out,1
1191,chapter 2,nodded,1
1192,chapter 2,lived,1
1193,chapter 2,sixty,1
1194,chapter 2,muttered,1
1195,chapter 2,know,7
1196,chapter 2,require,2
1197,chapter 2,pardon,1
1198,chapter 2,falling,1
1199,chapter 2,knees,1
1200,chapter 2,doing,1
1201,chapter 2,wounded,1
1202,chapter 2,mind,3
1203,chapter 2,once,1
1204,chapter 2,it's,1
1205,chapter 2,everything,1
1206,chapter 2,right,2
1207,chapter 2,promising,1
1208,chapter 2,future,2
1209,chapter 2,take,3
1210,chapter 2,send,1
1211,chapter 2,something,1
1212,chapter 2,immediately,1
1213,chapter 2,emptied,2
1214,chapter 2,pockets,1
1215,chapter 2,table,3
1216,chapter 2,contents,1
1217,chapter 2,consisting,1
1218,chapter 2,dozen,1
1219,chapter 2,gold,2
1220,chapter 2,pieces,2
1221,chapter 2,five,3
1222,chapter 2,six,2
1223,chapter 2,franc,1
1224,chapter 2,smaller,1
1225,chapter 2,coin,1
1226,chapter 2,countenance,1
1227,chapter 2,brightened,1
1228,chapter 2,whom,2
1229,chapter 2,does,1
1230,chapter 2,belong,1
1231,chapter 2,us,6
1232,chapter 2,buy,2
1233,chapter 2,provisions,1
1234,chapter 2,morrow,2
1235,chapter 2,gently,2
1236,chapter 2,purse,2
1237,chapter 2,moderately,1
1238,chapter 2,saw,1
1239,chapter 2,too,4
1240,chapter 2,many,2
1241,chapter 2,things,3
1242,chapter 2,been,3
1243,chapter 2,obliged,2
1244,chapter 2,await,1
1245,chapter 2,return,4
1246,chapter 2,order,1
1247,chapter 2,able,1
1248,chapter 2,purchase,1
1249,chapter 2,them,4
1250,chapter 2,please,1
1251,chapter 2,pray,1
1252,chapter 2,servant,1
1253,chapter 2,alone,1
1254,chapter 2,long,1
1255,chapter 2,smuggled,1
1256,chapter 2,coffee,1
1257,chapter 2,most,3
1258,chapter 2,capital,2
1259,chapter 2,tobacco,1
1260,chapter 2,chest,1
1261,chapter 2,hold,1
1262,chapter 2,hush,1
1263,chapter 2,comes,2
1264,chapter 2,somebody,1
1265,chapter 2,heard,1
1266,chapter 2,doubt,3
1267,chapter 2,congratulate,1
1268,chapter 2,lips,1
1269,chapter 2,thing,3
1270,chapter 2,thinks,1
1271,chapter 2,another,1
1272,chapter 2,murmured,1
1273,chapter 2,done,3
1274,chapter 2,service,2
1275,chapter 2,he's,1
1276,chapter 2,welcome,2
1277,chapter 2,black,2
1278,chapter 2,bearded,1
1279,chapter 2,head,3
1280,chapter 2,appeared,1
1281,chapter 2,held,1
1282,chapter 2,piece,2
1283,chapter 2,cloth,2
1284,chapter 2,being,2
1285,chapter 2,tailor,2
1286,chapter 2,about,4
1287,chapter 2,make,1
1288,chapter 2,coat,1
1289,chapter 2,lining,1
1290,chapter 2,broad,1
1291,chapter 2,marseillaise,1
1292,chapter 2,accent,1
1293,chapter 2,grin,1
1294,chapter 2,displayed,1
1295,chapter 2,ivory,1
1296,chapter 2,white,1
1297,chapter 2,teeth,1
1298,chapter 2,ready,1
1299,chapter 2,agreeable,1
1300,chapter 2,every,2
1301,chapter 2,way,2
1302,chapter 2,concealing,1
1303,chapter 2,coldness,1
1304,chapter 2,under,2
1305,chapter 2,cloak,1
1306,chapter 2,civility,1
1307,chapter 2,fortunately,1
1308,chapter 2,anything,2
1309,chapter 2,chances,1
1310,chapter 2,times,1
1311,chapter 2,made,1
1312,chapter 2,gesture,1
1313,chapter 2,allude,2
1314,chapter 2,lent,1
1315,chapter 2,returned,1
1316,chapter 2,that's,1
1317,chapter 2,neighbors,1
1318,chapter 2,quits,2
1319,chapter 2,those,1
1320,chapter 2,oblige,1
1321,chapter 2,reply,2
1322,chapter 2,owe,2
1323,chapter 2,gratitude,1
1324,chapter 2,what's,1
1325,chapter 2,mentioning,1
1326,chapter 2,let,3
1327,chapter 2,talk,1
1328,chapter 2,gone,2
1329,chapter 2,quay,1
1330,chapter 2,match,1
1331,chapter 2,mulberry,1
1332,chapter 2,met,1
1333,chapter 2,friend,2
1334,chapter 2,marseilles',1
1335,chapter 2,yes',1
1336,chapter 2,says,1
1337,chapter 2,thought,1
1338,chapter 2,smyrna',1
1339,chapter 2,again',1
1340,chapter 2,edmond',1
1341,chapter 2,doubt',1
1342,chapter 2,added,2
1343,chapter 2,fast,2
1344,chapter 2,pleasure,2
1345,chapter 2,shaking,2
1346,chapter 2,hands,2
1347,chapter 2,worthy,2
1348,chapter 2,attached,1
1349,chapter 2,sure,1
1350,chapter 2,love,2
1351,chapter 2,esteem,1
1352,chapter 2,because,2
1353,chapter 2,honest,1
1354,chapter 2,folks,1
1355,chapter 2,rare,1
1356,chapter 2,seems,3
1357,chapter 2,rich,1
1358,chapter 2,continued,2
1359,chapter 2,askance,1
1360,chapter 2,handful,1
1361,chapter 2,silver,2
1362,chapter 2,remarked,1
1363,chapter 2,greedy,1
1364,chapter 2,glance,1
1365,chapter 2,shone,1
1366,chapter 2,eyes,1
1367,chapter 2,eh,3
1368,chapter 2,negligently,1
1369,chapter 2,mine,1
1370,chapter 2,expressing,1
1371,chapter 2,fears,1
1372,chapter 2,absence,1
1373,chapter 2,convince,1
1374,chapter 2,put,2
1375,chapter 2,box,1
1376,chapter 2,unless,2
1377,chapter 2,wants,1
1378,chapter 2,case,1
1379,chapter 2,thank,1
1380,chapter 2,living,1
1381,chapter 2,suited,1
1382,chapter 2,means,1
1383,chapter 2,same,2
1384,chapter 2,offer,1
1385,chapter 2,advantage,1
1386,chapter 2,offered,2
1387,chapter 2,stand,1
1388,chapter 2,hear,2
1389,chapter 2,insinuating,1
1390,chapter 2,dog,1
1391,chapter 2,always,1
1392,chapter 2,exceedingly,1
1393,chapter 2,kind,1
1394,chapter 2,wrong,2
1395,chapter 2,refuse,4
1396,chapter 2,dine,3
1397,chapter 2,invite,1
1398,chapter 2,smiling,1
1399,chapter 2,father's,1
1400,chapter 2,astonishment,1
1401,chapter 2,excessive,1
1402,chapter 2,honor,1
1403,chapter 2,sooner,1
1404,chapter 2,anxious,1
1405,chapter 2,must,2
1406,chapter 2,vexed,1
1407,chapter 2,forward,1
1408,chapter 2,annoy,1
1409,chapter 2,owner,1
1410,chapter 2,explained,1
1411,chapter 2,cause,1
1412,chapter 2,refusal,1
1413,chapter 2,hope,3
1414,chapter 2,fully,1
1415,chapter 2,understood,1
1416,chapter 2,flattery,1
1417,chapter 2,one's,1
1418,chapter 2,patrons,1
1419,chapter 2,better,5
1420,chapter 2,give,1
1421,chapter 2,greater,1
1422,chapter 2,friends,1
1423,chapter 2,down,3
1424,chapter 2,saint,1
1425,chapter 2,nicolas,1
1426,chapter 2,citadel,1
1427,chapter 2,sorry,1
1428,chapter 2,mercedes,4
1429,chapter 2,permission,1
1430,chapter 2,seen,5
1431,chapter 2,ask,1
1432,chapter 2,consent,1
1433,chapter 2,go,6
1434,chapter 2,visit,1
1435,chapter 2,catalans,3
1436,chapter 2,bless,1
1437,chapter 2,wife,3
1438,chapter 2,blessed,1
1439,chapter 2,she,6
1440,chapter 2,according,1
1441,chapter 2,probability,1
1442,chapter 2,possible,1
1443,chapter 2,fine,3
1444,chapter 2,girl,1
1445,chapter 2,girls,1
1446,chapter 2,lack,1
1447,chapter 2,followers,1
1448,chapter 2,particularly,1
1449,chapter 2,dozens,1
1450,chapter 2,answered,3
1451,chapter 2,traces,1
1452,chapter 2,slight,1
1453,chapter 2,uneasiness,1
1454,chapter 2,offers,1
1455,chapter 2,meaning,1
1456,chapter 2,concealed,1
1457,chapter 2,trouble,1
1458,chapter 2,opinion,1
1459,chapter 2,women,1
1460,chapter 2,general,1
1461,chapter 2,particular,1
1462,chapter 2,certain,2
1463,chapter 2,remain,2
1464,chapter 2,ever,2
1465,chapter 2,faithful,1
1466,chapter 2,married,1
1467,chapter 2,implicit,1
1468,chapter 2,confidence,1
1469,chapter 2,announce,1
1470,chapter 2,her,2
1471,chapter 2,hopes,1
1472,chapter 2,prospects,1
1473,chapter 2,directly,1
1474,chapter 2,edmond's,1
1475,chapter 2,embracing,1
1476,chapter 2,nodding,1
1477,chapter 2,apartment,1
1478,chapter 2,lingered,1
1479,chapter 2,moment,1
1480,chapter 2,taking,1
1481,chapter 2,went,2
1482,chapter 2,downstairs,1
1483,chapter 2,rejoin,1
1484,chapter 2,awaited,1
1485,chapter 2,corner,1
1486,chapter 2,senac,1
1487,chapter 2,just,1
1488,chapter 2,spoke,1
1489,chapter 2,already,2
1490,chapter 2,decided,1
1491,chapter 2,indeed,1
1492,chapter 2,hurry,1
1493,chapter 2,appears,1
1494,chapter 2,promised,1
1495,chapter 2,quite,1
1496,chapter 2,elated,1
1497,chapter 2,actually,1
1498,chapter 2,insolent,1
1499,chapter 2,matter,1
1500,chapter 2,patronage,1
1501,chapter 2,grand,1
1502,chapter 2,personage,1
1503,chapter 2,proffered,1
1504,chapter 2,loan,1
1505,chapter 2,though,1
1506,chapter 2,banker,1
1507,chapter 2,refused,1
1508,chapter 2,assuredly,1
1509,chapter 2,although,1
1510,chapter 2,easily,1
1511,chapter 2,accepted,1
1512,chapter 2,earned,1
1513,chapter 2,longer,1
1514,chapter 2,occasion,1
1515,chapter 2,assistance,1
1516,chapter 2,become,2
1517,chapter 2,pooh,1
1518,chapter 2,,30
1519,chapter 2,ma,1
1520,chapter 2,foi,1
1521,chapter 2,should,2
1522,chapter 2,speaking,2
1523,chapter 2,choose,1
1524,chapter 2,perhaps,2
1525,chapter 2,even,1
1526,chapter 2,less,1
1527,chapter 2,myself,1
1528,chapter 2,still,1
1529,chapter 2,catalane,2
1530,chapter 2,ears,1
1531,chapter 2,mistaken,1
1532,chapter 2,storm,1
1533,chapter 2,quarter,1
1534,chapter 2,explain,1
1535,chapter 2,yourself,1
1536,chapter 2,important,1
1537,chapter 2,think,2
1538,chapter 2,upstarts,1
1539,chapter 2,induce,1
1540,chapter 2,believe,1
1541,chapter 2,told,1
1542,chapter 2,find,1
1543,chapter 2,annoyance,1
1544,chapter 2,vicinity,1
1545,chapter 2,vieilles,1
1546,chapter 2,infirmeries,1
1547,chapter 2,city,1
1548,chapter 2,accompanied,1
1549,chapter 2,tall,1
1550,chapter 2,strapping,2
1551,chapter 2,eyed,1
1552,chapter 2,catalan,1
1553,chapter 2,red,1
1554,chapter 2,complexion,1
1555,chapter 2,brown,1
1556,chapter 2,skin,1
1557,chapter 2,fierce,1
1558,chapter 2,air,1
1559,chapter 2,calls,1
1560,chapter 2,cousin,2
1561,chapter 2,pays,1
1562,chapter 2,attentions,1
1563,chapter 2,suppose,1
1564,chapter 2,else,1
1565,chapter 2,can,2
1566,chapter 2,chap,1
1567,chapter 2,wench,1
1568,chapter 2,seventeen,1
1569,chapter 2,stop,1
1570,chapter 2,reserve,1
1571,chapter 2,drink,1
1572,chapter 2,malgue,1
1573,chapter 2,whilst,1
1574,chapter 2,wait,1
1575,chapter 2,along,1
1576,chapter 2,score,1
1577,chapter 2,course,1
1578,chapter 2,quickly,1
1579,chapter 2,designated,1
1580,chapter 2,called,1
1581,chapter 2,bottle,1
1582,chapter 2,glasses,1
1583,chapter 2,pere,1
1584,chapter 2,pamphile,1
1585,chapter 2,ten,1
1586,chapter 2,minutes,1
1587,chapter 2,assured,1
1588,chapter 2,sat,1
1589,chapter 2,budding,1
1590,chapter 2,foliage,1
1591,chapter 2,planes,1
1592,chapter 2,sycamores,1
1593,chapter 2,branches,1
1594,chapter 2,birds,1
1595,chapter 2,singing,1
1596,chapter 2,their,1
1597,chapter 2,days,1
1598,chapter 2,spring,1
1599,chapter 3,chapter,1
1600,chapter 3,3,1
1601,chapter 3,the,161
1602,chapter 3,catalans,6
1603,chapter 3,beyond,2
1604,chapter 3,a,96
1605,chapter 3,bare,3
1606,chapter 3,weather,1
1607,chapter 3,worn,1
1608,chapter 3,wall,2
1609,chapter 3,about,2
1610,chapter 3,hundred,2
1611,chapter 3,paces,2
1612,chapter 3,from,12
1613,chapter 3,spot,1
1614,chapter 3,where,4
1615,chapter 3,two,6
1616,chapter 3,friends,6
1617,chapter 3,sat,2
1618,chapter 3,looking,4
1619,chapter 3,and,143
1620,chapter 3,listening,1
1621,chapter 3,as,30
1622,chapter 3,they,16
1623,chapter 3,drank,2
1624,chapter 3,their,7
1625,chapter 3,wine,6
1626,chapter 3,was,25
1627,chapter 3,village,4
1628,chapter 3,of,81
1629,chapter 3,long,3
1630,chapter 3,ago,1
1631,chapter 3,this,23
1632,chapter 3,mysterious,1
1633,chapter 3,colony,1
1634,chapter 3,quitted,1
1635,chapter 3,spain,1
1636,chapter 3,settled,2
1637,chapter 3,on,28
1638,chapter 3,tongue,3
1639,chapter 3,land,1
1640,chapter 3,which,24
1641,chapter 3,it,33
1642,chapter 3,is,60
1643,chapter 3,to,93
1644,chapter 3,day,8
1645,chapter 3,whence,1
1646,chapter 3,came,3
1647,chapter 3,no,16
1648,chapter 3,one,15
1649,chapter 3,knew,1
1650,chapter 3,spoke,3
1651,chapter 3,an,16
1652,chapter 3,unknown,1
1653,chapter 3,its,3
1654,chapter 3,chiefs,1
1655,chapter 3,who,18
1656,chapter 3,understood,1
1657,chapter 3,provencal,1
1658,chapter 3,begged,1
1659,chapter 3,commune,1
1660,chapter 3,marseilles,5
1661,chapter 3,give,5
1662,chapter 3,them,11
1663,chapter 3,barren,1
1664,chapter 3,promontory,2
1665,chapter 3,like,13
1666,chapter 3,sailors,1
1667,chapter 3,old,2
1668,chapter 3,had,9
1669,chapter 3,run,1
1670,chapter 3,boats,1
1671,chapter 3,ashore,1
1672,chapter 3,request,1
1673,chapter 3,granted,1
1674,chapter 3,three,6
1675,chapter 3,months,4
1676,chapter 3,afterwards,1
1677,chapter 3,around,3
1678,chapter 3,twelve,1
1679,chapter 3,or,12
1680,chapter 3,fifteen,1
1681,chapter 3,small,3
1682,chapter 3,vessels,1
1683,chapter 3,brought,2
1684,chapter 3,these,8
1685,chapter 3,gypsies,1
1686,chapter 3,sea,4
1687,chapter 3,sprang,1
1688,chapter 3,up,8
1689,chapter 3,constructed,1
1690,chapter 3,in,45
1691,chapter 3,singular,1
1692,chapter 3,picturesque,1
1693,chapter 3,manner,1
1694,chapter 3,half,4
1695,chapter 3,moorish,1
1696,chapter 3,spanish,2
1697,chapter 3,still,3
1698,chapter 3,remains,1
1699,chapter 3,inhabited,1
1700,chapter 3,by,15
1701,chapter 3,descendants,1
1702,chapter 3,first,4
1703,chapter 3,comers,1
1704,chapter 3,speak,3
1705,chapter 3,language,2
1706,chapter 3,fathers,2
1707,chapter 3,for,22
1708,chapter 3,four,4
1709,chapter 3,centuries,1
1710,chapter 3,have,19
1711,chapter 3,remained,2
1712,chapter 3,upon,3
1713,chapter 3,flight,1
1714,chapter 3,seabirds,1
1715,chapter 3,without,6
1716,chapter 3,mixing,1
1717,chapter 3,with,48
1718,chapter 3,marseillaise,1
1719,chapter 3,population,1
1720,chapter 3,intermarrying,1
1721,chapter 3,preserving,1
1722,chapter 3,original,1
1723,chapter 3,customs,1
1724,chapter 3,costume,2
1725,chapter 3,mother,3
1726,chapter 3,country,3
1727,chapter 3,preserved,1
1728,chapter 3,our,3
1729,chapter 3,readers,1
1730,chapter 3,will,25
1731,chapter 3,follow,2
1732,chapter 3,us,9
1733,chapter 3,along,1
1734,chapter 3,only,9
1735,chapter 3,street,1
1736,chapter 3,little,1
1737,chapter 3,enter,1
1738,chapter 3,houses,1
1739,chapter 3,sunburned,1
1740,chapter 3,beautiful,3
1741,chapter 3,dead,5
1742,chapter 3,leaf,1
1743,chapter 3,color,1
1744,chapter 3,peculiar,1
1745,chapter 3,buildings,1
1746,chapter 3,within,1
1747,chapter 3,coated,1
1748,chapter 3,whitewash,1
1749,chapter 3,posada,1
1750,chapter 3,young,17
1751,chapter 3,girl,11
1752,chapter 3,hair,2
1753,chapter 3,black,1
1754,chapter 3,jet,1
1755,chapter 3,her,20
1756,chapter 3,eyes,8
1757,chapter 3,velvety,1
1758,chapter 3,gazelle's,1
1759,chapter 3,leaning,3
1760,chapter 3,back,2
1761,chapter 3,against,2
1762,chapter 3,wainscot,1
1763,chapter 3,rubbing,1
1764,chapter 3,slender,1
1765,chapter 3,delicately,1
1766,chapter 3,moulded,1
1767,chapter 3,fingers,1
1768,chapter 3,bunch,1
1769,chapter 3,heath,1
1770,chapter 3,blossoms,1
1771,chapter 3,flowers,1
1772,chapter 3,she,12
1773,chapter 3,picking,1
1774,chapter 3,off,1
1775,chapter 3,strewing,1
1776,chapter 3,floor,1
1777,chapter 3,arms,3
1778,chapter 3,elbow,2
1779,chapter 3,brown,1
1780,chapter 3,modelled,1
1781,chapter 3,after,3
1782,chapter 3,those,2
1783,chapter 3,arlesian,1
1784,chapter 3,venus,1
1785,chapter 3,moved,1
1786,chapter 3,kind,1
1787,chapter 3,restless,1
1788,chapter 3,impatience,1
1789,chapter 3,tapped,1
1790,chapter 3,earth,1
1791,chapter 3,arched,1
1792,chapter 3,supple,1
1793,chapter 3,foot,1
1794,chapter 3,so,10
1795,chapter 3,display,1
1796,chapter 3,pure,1
1797,chapter 3,full,3
1798,chapter 3,shape,1
1799,chapter 3,well,14
1800,chapter 3,turned,2
1801,chapter 3,leg,1
1802,chapter 3,red,1
1803,chapter 3,cotton,1
1804,chapter 3,gray,1
1805,chapter 3,blue,2
1806,chapter 3,clocked,1
1807,chapter 3,stocking,1
1808,chapter 3,at,31
1809,chapter 3,seated,1
1810,chapter 3,chair,2
1811,chapter 3,he,61
1812,chapter 3,balanced,1
1813,chapter 3,legs,1
1814,chapter 3,his,50
1815,chapter 3,worm,1
1816,chapter 3,eaten,1
1817,chapter 3,table,5
1818,chapter 3,tall,1
1819,chapter 3,man,15
1820,chapter 3,twenty,2
1821,chapter 3,air,3
1822,chapter 3,vexation,1
1823,chapter 3,uneasiness,1
1824,chapter 3,were,13
1825,chapter 3,mingled,1
1826,chapter 3,questioned,1
1827,chapter 3,but,26
1828,chapter 3,firm,1
1829,chapter 3,steady,1
1830,chapter 3,gaze,1
1831,chapter 3,controlled,1
1832,chapter 3,look,8
1833,chapter 3,you,103
1834,chapter 3,see,13
1835,chapter 3,mercedes,32
1836,chapter 3,said,38
1837,chapter 3,here,11
1838,chapter 3,easter,1
1839,chapter 3,come,7
1840,chapter 3,round,1
1841,chapter 3,again,5
1842,chapter 3,tell,4
1843,chapter 3,me,29
1844,chapter 3,moment,2
1845,chapter 3,wedding,5
1846,chapter 3,i,77
1847,chapter 3,answered,3
1848,chapter 3,times,1
1849,chapter 3,fernand,52
1850,chapter 3,really,3
1851,chapter 3,must,5
1852,chapter 3,be,21
1853,chapter 3,very,10
1854,chapter 3,stupid,2
